"date","stop_id","entries","exits","hour"
2025-04-03,98,6024,6643,19
2025-04-03,99,5886,6449,0
2025-04-03,100,4698,1750,18
2025-04-04,1,7321,2441,10
2025-04-04,2,1215,4796,5
2025-04-04,3,5923,3391,0
2025-04-04,4,547,1334,18
2025-04-04,5,5351,3589,14
2025-04-04,6,4147,4461,6
2025-04-04,7,788,4073,19
2025-04-04,8,7877,3742,4
2025-04-04,9,7345,3996,18
2025-04-04,10,4367,5371,18
2025-04-04,11,5715,2659,4
2025-04-04,12,8403,1546,23
2025-04-04,13,1203,1726,11
2025-04-04,14,5127,7801,3
2025-04-04,15,5900,5602,0
2025-04-04,16,2143,2741,20
2025-04-04,17,597,8606,9
2025-04-04,18,4315,5147,11
2025-04-04,19,8062,5893,0
2025-04-04,20,6660,7580,13
2025-04-04,21,7591,5103,10
2025-04-04,22,5338,2721,4
2025-04-04,23,4512,3567,20
2025-04-04,24,6845,2271,10
2025-04-04,25,7999,1631,19
2025-04-04,26,2402,5106,5
2025-04-04,27,3548,5438,16
2025-04-04,28,8860,4230,19
2025-04-04,29,7960,4060,1
2025-04-04,30,8449,1469,11
2025-04-04,31,4032,5779,16
2025-04-04,32,6061,5521,10
2025-04-04,33,5159,1354,7
2025-04-04,34,3933,719,6
2025-04-04,35,5031,2367,21
2025-04-04,36,8957,3169,23
2025-04-04,37,4738,5922,0
2025-04-04,38,7426,5416,15
2025-04-04,39,3553,4274,11
2025-04-04,40,6242,1333,0
2025-04-04,41,5038,1675,9
2025-04-04,42,7147,2036,8
2025-04-04,43,6051,5140,19
2025-04-04,44,1100,5161,17
2025-04-04,45,5579,7684,4
2025-04-04,46,4591,3214,22
2025-04-04,47,6135,7475,2
2025-04-04,48,2127,3065,5
2025-04-04,49,2061,5778,2
2025-04-04,50,655,7081,19
2025-04-04,51,5596,8399,18
2025-04-04,52,7486,8764,3
2025-04-04,53,5404,7050,19
2025-04-04,54,7810,7953,3
2025-04-04,55,495,822,13
2025-04-04,56,7254,7328,20
2025-04-04,57,3567,1201,23
2025-04-04,58,2810,8373,0
2025-04-04,59,8421,4950,21
2025-04-04,60,6706,1853,22
2025-04-04,61,3910,1864,22
2025-04-04,62,8462,8901,18
2025-04-04,63,7959,3181,21
2025-04-04,64,6599,722,8
2025-04-04,65,4107,8316,18
2025-04-04,66,2501,4540,19
2025-04-04,67,5238,8947,1
2025-04-04,68,5647,6307,14
2025-04-04,69,2510,4795,8
2025-04-04,70,1602,4115,18
2025-04-04,71,694,8733,11
2025-04-04,72,3359,2255,11
2025-04-04,73,1027,3590,0
2025-04-04,74,2598,7660,0
2025-04-04,75,8415,358,10
2025-04-04,76,3296,7728,18
2025-04-04,77,8323,1718,19
2025-04-04,78,3119,5111,7
2025-04-04,79,5482,8779,13
2025-04-04,80,3525,7922,12
2025-04-04,81,7355,2041,19
2025-04-04,82,5251,6823,14
2025-04-04,83,4763,4700,11
2025-04-04,84,1824,2230,20
2025-04-04,85,665,5371,13
2025-04-04,86,7429,2756,0
2025-04-04,87,4459,8295,5
2025-04-04,88,8888,1217,2
2025-04-04,89,1773,4076,0
2025-04-04,90,398,1258,10
2025-04-04,91,710,6008,9
2025-04-04,92,6181,7370,4
2025-04-04,93,3673,2432,5
2025-04-04,94,2667,6092,23
2025-04-04,95,3899,2772,23
2025-04-04,96,1869,2600,12
2025-04-04,97,2968,6192,17
2025-04-04,98,569,1049,0
2025-04-04,99,4042,1493,19
2025-04-04,100,3097,8745,14
2025-04-05,1,7502,1232,15
2025-04-05,2,4689,4310,14
2025-04-05,3,8916,2717,0
2025-04-05,4,7127,3225,13
2025-04-05,5,3421,3583,0
2025-04-05,6,7690,593,3
2025-04-05,7,7523,6059,13
2025-04-05,8,7477,8113,21
2025-04-05,9,3694,2396,13
2025-04-05,10,4194,1946,20
2025-04-05,11,4640,7110,20
2025-04-05,12,3847,7678,13
2025-04-05,13,7624,5503,18
2025-04-05,14,4935,6535,2
2025-04-05,15,7797,4399,20
2025-04-05,16,3043,2375,9
2025-04-05,17,8731,5649,10
2025-04-05,18,6330,419,4
2025-04-05,19,4571,5794,21
2025-04-05,20,2910,8444,16
2025-04-05,21,4217,8571,14
2025-04-05,22,8543,2701,21
2025-04-05,23,2713,5049,18
2025-04-05,24,931,7610,8
2025-04-05,25,8565,5749,4
2025-04-05,26,4961,7350,10
2025-04-05,27,6148,2629,2
2025-04-05,28,2452,3372,1
2025-04-05,29,7056,934,22
2025-04-05,30,8009,5956,11
2025-04-05,31,2811,6758,10
2025-04-05,32,2455,3686,1
2025-04-05,33,4529,5297,17
2025-04-05,34,6978,6193,23
2025-04-05,35,7418,6452,17
2025-04-05,36,1671,4746,12
2025-04-05,37,4143,3240,18
2025-04-05,38,6661,1797,12
2025-04-05,39,1458,6452,18
2025-04-05,40,5932,6173,22
2025-04-05,41,5011,6739,13
2025-04-05,42,328,863,4
2025-04-05,43,6178,6547,7
2025-04-05,44,6489,4470,19
2025-04-05,45,4495,6625,10
2025-04-05,46,6592,1934,14
2025-04-05,47,359,551,15
2025-04-05,48,4859,6060,8
2025-04-05,49,7368,664,14
2025-04-05,50,2340,7317,12
2025-04-05,51,7120,4420,22
2025-04-05,52,3724,2912,5
2025-04-05,53,6173,2827,21
2025-04-05,54,7097,4234,23
2025-04-05,55,7409,6999,1
2025-04-05,56,8952,3512,4
2025-04-05,57,5943,6013,0
2025-04-05,58,7389,1638,9
2025-04-05,59,2627,2138,23
2025-04-05,60,6433,6132,5
2025-04-05,61,8434,3860,2
2025-04-05,62,4884,1131,2
2025-04-05,63,1901,1197,13
2025-04-05,64,3918,5637,2
2025-04-05,65,8902,633,23
2025-04-05,66,1743,5928,22
2025-04-05,67,3847,1131,7
2025-04-05,68,7748,3750,20
2025-04-05,69,520,2878,8
2025-04-05,70,2723,6647,1
2025-04-05,71,8783,7330,13
2025-04-05,72,1402,1753,6
2025-04-05,73,901,5586,23
2025-04-05,74,3385,7461,8
2025-04-05,75,2255,4692,2
2025-04-05,76,1221,2296,14
2025-04-05,77,4424,1540,21
2025-04-05,78,6173,7804,0
2025-04-05,79,7524,5383,9
2025-04-05,80,6829,8201,10
2025-04-05,81,2405,2612,14
2025-04-05,82,5100,5731,12
2025-04-05,83,3376,324,19
2025-04-05,84,4349,5524,20
2025-04-05,85,1396,556,13
2025-04-05,86,2080,466,2
2025-04-05,87,7669,1058,13
2025-04-05,88,7434,7224,14
2025-04-05,89,419,2214,19
2025-04-05,90,8890,5051,21
2025-04-05,91,6257,5040,9
2025-04-05,92,2146,3869,4
2025-04-05,93,7787,7458,11
2025-04-05,94,6508,675,2
2025-04-05,95,4515,466,23
2025-04-05,96,2288,1710,13
2025-04-05,97,5387,8099,2
2025-04-05,98,6452,6011,9
2025-04-05,99,6277,5380,19
2025-04-05,100,3444,8018,22
2025-04-06,1,1055,2729,18
2025-04-06,2,4544,2934,14
2025-04-06,3,8889,1034,4
2025-04-06,4,6265,5727,19
2025-04-06,5,2393,7105,20
2025-04-06,6,4025,3918,3
2025-04-06,7,7239,4704,21
2025-04-06,8,2432,2318,5
2025-04-06,9,3534,7967,17
2025-04-06,10,4378,4345,10
2025-04-06,11,4380,5054,2
2025-04-06,12,8436,2288,21
2025-04-06,13,5224,8925,21
2025-04-06,14,1221,6356,16
2025-04-06,15,6496,5428,10
2025-04-06,16,2711,5301,22
2025-04-06,17,3401,3694,17
2025-04-06,18,4586,3713,10
2025-04-06,19,4851,1109,10
2025-04-06,20,5423,5357,7
2025-04-06,21,4409,4079,5
2025-04-06,22,4006,6363,6
2025-04-06,23,2062,1240,6
2025-04-06,24,8341,7828,0
2025-04-06,25,3754,7320,10
2025-04-06,26,4377,2073,3
2025-04-06,27,7014,2248,17
2025-04-06,28,4256,5373,7
2025-04-06,29,5739,1654,11
2025-04-06,30,2929,1807,14
2025-04-06,31,8252,7173,21
2025-04-06,32,2569,6984,20
2025-04-06,33,5850,8206,19
2025-04-06,34,1965,4452,13
2025-04-06,35,2722,4844,0
2025-04-06,36,3659,3272,22
2025-04-06,37,3136,4494,0
2025-04-06,38,1239,5129,15
2025-04-06,39,5255,5474,1
2025-04-06,40,4905,4440,23
2025-04-06,41,3460,6301,12
2025-04-06,42,4417,1915,15
2025-04-06,43,5660,1396,13
2025-04-06,44,841,4466,1
2025-04-06,45,487,3761,7
2025-04-06,46,8383,8922,10
2025-04-06,47,2374,4974,8
2025-04-06,48,3455,4800,20
2025-04-06,49,6513,6153,12
2025-04-06,50,3249,7260,21
2025-04-06,51,3647,3678,21
2025-04-06,52,8412,3611,12
2025-04-06,53,8320,8454,3
2025-04-06,54,7988,5178,3
2025-04-06,55,6519,2510,11
2025-04-06,56,1254,7522,20
2025-04-06,57,7911,4222,3
2025-04-06,58,3682,7191,15
2025-04-06,59,7003,5731,19
2025-04-06,60,7986,577,18
2025-04-06,61,3077,7487,7
2025-04-06,62,1117,4420,9
2025-04-06,63,8072,7962,23
2025-04-06,64,6500,5096,13
2025-04-06,65,2023,471,2
2025-04-06,66,8154,3691,5
2025-04-06,67,4110,4106,19
2025-04-06,68,5717,3202,11
2025-04-06,69,8061,4281,3
2025-04-06,70,2068,4417,13
2025-04-06,71,1003,5425,17
2025-04-06,72,2100,2625,1
2025-04-06,73,1616,1987,16
2025-04-06,74,6212,3819,16
2025-04-06,75,3292,2913,5
2025-04-06,76,7663,7717,8
2025-04-06,77,3640,7436,11
2025-04-06,78,2414,5732,4
2025-04-06,79,3444,3015,21
2025-04-06,80,443,3103,21
2025-04-06,81,8515,3580,16
2025-04-06,82,5641,6624,13
2025-04-06,83,8456,2328,17
2025-04-06,84,4386,2031,7
2025-04-06,85,3698,7062,7
2025-04-06,86,734,3270,8
2025-04-06,87,1150,4513,22
2025-04-06,88,5857,1613,18
2025-04-06,89,7039,2065,12
2025-04-06,90,7787,6758,15
2025-04-06,91,973,2646,17
2025-04-06,92,5960,5677,13
2025-04-06,93,5950,1906,19
2025-04-06,94,5996,5027,17
2025-04-06,95,5196,7239,15
2025-04-06,96,3533,4396,15
2025-04-06,97,5041,4416,12
2025-04-06,98,1264,6340,2
2025-04-06,99,8023,2112,9
2025-04-06,100,8045,2666,17
2025-04-07,1,4106,5212,15
2025-04-07,2,5643,6620,18
2025-04-07,3,8587,7693,19
2025-04-07,4,2520,3867,15
2025-04-07,5,4952,984,1
2025-04-07,6,8963,1143,23
2025-04-07,7,6116,341,2
2025-04-07,8,7358,4417,7
2025-04-07,9,1734,4080,3
2025-04-07,10,2022,6883,13
2025-04-07,11,6607,8092,11
2025-04-07,12,6023,8999,2
2025-04-07,13,5906,1691,0
2025-04-07,14,314,1233,17
2025-04-07,15,2519,313,14
2025-04-07,16,6166,2047,17
2025-04-07,17,1350,7411,23
2025-04-07,18,8183,6427,13
2025-04-07,19,5034,7891,16
2025-04-07,20,5904,4220,5
2025-04-07,21,6370,8485,13
2025-04-07,22,4196,8582,13
2025-04-07,23,3581,8404,19
2025-04-07,24,8434,7765,9
2025-04-07,25,8292,478,10
2025-04-07,26,541,6631,4
2025-04-07,27,5280,5134,9
2025-04-07,28,8187,4094,6
2025-04-07,29,6046,1894,19
2025-04-07,30,5860,7731,14
2025-04-07,31,4810,1587,7
2025-04-07,32,2335,4392,16
2025-04-07,33,4816,1023,21
2025-04-07,34,2825,8851,6
2025-04-07,35,3789,1149,8
2025-04-07,36,7904,6304,21
2025-04-07,37,5966,7286,18
2025-04-07,38,8456,5134,10
2025-04-07,39,1295,611,9
2025-04-07,40,1121,2241,16
2025-04-07,41,6687,4194,14
2025-04-07,42,6504,7078,2
2025-04-07,43,1662,7344,16
2025-04-07,44,1969,7629,0
2025-04-07,45,4851,4965,2
2025-04-07,46,3987,3631,0
2025-04-07,47,1305,442,15
2025-04-07,48,8096,4746,1
2025-04-07,49,6384,7866,23
2025-04-07,50,2116,8314,12
2025-04-07,51,5387,4629,13
2025-04-07,52,1278,1693,10
2025-04-07,53,2738,4997,3
2025-04-07,54,2829,320,6
2025-04-07,55,1016,1230,3
2025-04-07,56,1461,7155,18
2025-04-07,57,8074,5656,14
2025-04-07,58,5709,6066,23
2025-04-07,59,2637,4520,5
2025-04-07,60,4612,3407,1
2025-04-07,61,1578,1834,14
2025-04-07,62,8872,7596,7
2025-04-07,63,379,1542,2
2025-04-07,64,2596,7916,6
2025-04-07,65,7291,7144,23
2025-04-07,66,6460,7034,22
2025-04-07,67,7302,3584,4
2025-04-07,68,3673,5163,21
2025-04-07,69,1715,3628,19
2025-04-07,70,8617,502,14
2025-04-07,71,4193,8724,23
2025-04-07,72,5674,4093,1
2025-04-07,73,2702,8186,22
2025-04-07,74,8351,3488,15
2025-04-07,75,5328,5838,22
2025-04-07,76,5421,7419,22
2025-04-07,77,1543,4547,14
2025-04-07,78,5307,5981,6
2025-04-07,79,3529,7398,23
2025-04-07,80,7829,1975,6
2025-04-07,81,2515,8723,22
2025-04-07,82,1040,1720,23
2025-04-07,83,2067,7154,13
2025-04-07,84,3770,3607,1
2025-04-07,85,3411,2288,16
2025-04-07,86,411,7724,18
2025-04-07,87,8727,6231,4
2025-04-07,88,7868,1307,11
2025-04-07,89,2325,4875,10
2025-04-07,90,8091,1866,9
2025-04-07,91,6275,8458,12
2025-04-07,92,5234,2370,20
2025-04-07,93,3548,8835,10
2025-04-07,94,2560,2116,21
2025-04-07,95,8585,881,7
2025-04-07,96,4918,2757,4
2025-04-07,97,4044,1622,5
2025-04-07,98,7299,3834,15
2025-04-07,99,982,3666,20
2025-04-07,100,3666,8236,3
2025-04-08,1,2851,2221,21
2025-04-08,2,1604,7326,23
2025-04-08,3,8445,3908,17
2025-04-08,4,8910,5456,11
2025-04-08,5,1811,8658,17
2025-04-08,6,8938,4805,20
2025-04-08,7,4005,4506,15
2025-04-08,8,7305,7143,15
2025-04-08,9,5763,5670,2
2025-04-08,10,1019,3488,23
2025-04-08,11,1145,6934,20
2025-04-08,12,1660,5659,12
2025-04-08,13,4063,2586,2
2025-04-08,14,8607,2660,5
2025-04-08,15,3915,8436,5
2025-04-08,16,6016,3038,21
2025-04-08,17,3605,4517,2
2025-04-08,18,1769,8589,3
2025-04-08,19,7423,6934,6
2025-04-08,20,6793,7915,14
2025-04-08,21,5164,2994,4
2025-04-08,22,6121,2250,14
2025-04-08,23,3788,7337,4
2025-04-08,24,5763,4419,3
2025-04-08,25,5643,7137,15
2025-04-08,26,7499,482,20
2025-04-08,27,7211,4099,9
2025-04-08,28,6659,1881,8
2025-04-08,29,3096,8474,8
2025-04-08,30,2653,888,3
2025-04-08,31,2510,4999,17
2025-04-08,32,3464,6418,21
2025-04-08,33,6802,3403,14
2025-04-08,34,8464,4619,14
2025-04-08,35,2684,5517,22
2025-04-08,36,3454,7554,9
2025-04-08,37,8671,1793,6
2025-04-08,38,1170,5199,3
2025-04-08,39,866,5323,17
2025-04-08,40,6891,7063,1
2025-04-08,41,4753,6139,16
2025-04-08,42,4580,3923,12
2025-04-08,43,6537,1094,11
2025-04-08,44,8096,7143,20
2025-04-08,45,7047,1468,14
2025-04-08,46,322,6585,4
2025-04-08,47,7845,6720,4
2025-04-08,48,5680,3764,18
2025-04-08,49,4232,2803,7
2025-04-08,50,3130,4449,4
2025-04-08,51,3597,3175,20
2025-04-08,52,6689,1306,5
2025-04-08,53,4040,6946,5
2025-04-08,54,7986,6735,13
2025-04-08,55,5006,1590,13
2025-04-08,56,6773,3758,8
2025-04-08,57,2851,2062,13
2025-04-08,58,7759,1992,14
2025-04-08,59,2795,902,23
2025-04-08,60,1859,2842,14
2025-04-08,61,7774,8741,4
2025-04-08,62,2706,1263,6
2025-04-08,63,2653,5641,7
2025-04-08,64,409,563,8
2025-04-08,65,366,7186,8
2025-04-08,66,956,1130,15
2025-04-08,67,2954,3923,7
2025-04-08,68,6410,7154,15
2025-04-08,69,5107,5356,10
2025-04-08,70,4606,4739,20
2025-04-08,71,6556,6066,21
2025-04-08,72,3250,5816,8
2025-04-08,73,341,6153,6
2025-04-08,74,3223,6429,19
2025-04-08,75,8643,7977,5
2025-04-08,76,5184,7849,9
2025-04-08,77,8344,7678,0
2025-04-08,78,4670,4625,0
2025-04-08,79,1729,429,0
2025-04-08,80,4254,3504,11
2025-04-08,81,6325,8320,12
2025-04-08,82,8575,2508,0
2025-04-08,83,2149,3689,10
2025-04-08,84,5889,3723,10
2025-04-08,85,705,4313,23
2025-04-08,86,6409,1559,11
2025-04-08,87,2880,6831,12
2025-04-08,88,8965,5204,15
2025-04-08,89,4501,4955,10
2025-04-08,90,3673,7839,9
2025-04-08,91,8352,3611,16
2025-04-08,92,5847,6247,7
2025-04-08,93,1911,8763,16
2025-04-08,94,8622,3008,5
2025-04-08,95,1393,8261,21
2025-04-08,96,4196,823,8
2025-04-08,97,3384,1757,8
2025-04-08,98,1709,3898,4
2025-04-08,99,942,7807,18
2025-04-08,100,5619,1631,15
2025-04-09,1,439,6884,19
2025-04-09,2,2328,8778,18
2025-04-09,3,3151,2071,5
2025-04-09,4,5533,5271,7
2025-04-09,5,6941,6426,23
2025-04-09,6,2216,6326,20
2025-04-09,7,6288,7122,21
2025-04-09,8,3269,7775,23
2025-04-09,9,6629,3613,8
2025-04-09,10,3501,6149,13
2025-04-09,11,3137,6514,1
2025-04-09,12,1243,5074,4
2025-04-09,13,5726,4397,16
2025-04-09,14,4557,8600,23
2025-04-09,15,5884,7392,14
2025-04-09,16,5711,6338,15
2025-04-09,17,8231,7922,18
2025-04-09,18,6575,1212,19
2025-04-09,19,7998,1641,12
2025-04-09,20,5921,1284,1
2025-04-09,21,7281,5615,20
2025-04-09,22,6162,531,16
2025-04-09,23,6695,1262,13
2025-04-09,24,5458,6004,9
2025-04-09,25,7994,1513,0
2025-04-09,26,2223,6853,8
2025-04-09,27,7864,5333,21
2025-04-09,28,4574,6154,7
2025-04-09,29,935,7382,13
2025-04-09,30,3771,8646,16
2025-04-09,31,7851,6372,20
2025-04-09,32,417,1621,7
2025-04-09,33,7118,3186,18
2025-04-09,34,4248,2493,18
2025-04-09,35,1022,4062,4
2025-04-09,36,2466,3026,21
2025-04-09,37,6146,2174,6
2025-04-09,38,5933,2897,0
2025-04-09,39,434,2923,5
2025-04-09,40,559,8856,10
2025-04-09,41,2564,2100,17
2025-04-09,42,6058,2254,13
2025-04-09,43,6231,5792,4
2025-04-09,44,456,5460,16
2025-04-09,45,3108,1596,3
2025-04-09,46,5906,1342,0
2025-04-09,47,6691,4177,20
2025-04-09,48,4513,1671,16
2025-04-09,49,2382,2374,5
2025-04-09,50,7674,2961,11
2025-04-09,51,8867,8061,15
2025-04-09,52,8751,1104,23
2025-04-09,53,3813,5291,14
2025-04-09,54,6391,1460,4
2025-04-09,55,3636,6414,9
2025-04-09,56,7079,7932,6
2025-04-09,57,1671,633,13
2025-04-09,58,8483,2945,4
2025-04-09,59,6313,2373,1
2025-04-09,60,4334,7088,2
2025-04-09,61,6117,7145,12
2025-04-09,62,811,3176,5
2025-04-09,63,8836,7696,6
2025-04-09,64,5440,8520,20
2025-04-09,65,1848,2629,19
2025-04-09,66,8859,4826,10
2025-04-09,67,8845,5862,18
2025-04-09,68,7014,4910,7
2025-04-09,69,370,2826,10
2025-04-09,70,5061,6453,23
2025-04-09,71,7941,3324,23
2025-04-09,72,4190,7853,14
2025-04-09,73,5614,4550,23
2025-04-09,74,8802,2564,4
2025-04-09,75,1234,2344,18
2025-04-09,76,6610,3335,1
2025-04-09,77,6564,2940,21
2025-04-09,78,3979,8135,16
2025-04-09,79,1645,8711,13
2025-04-09,80,2599,587,22
2025-04-09,81,3860,4486,4
2025-04-09,82,8615,8729,5
2025-04-09,83,1254,8590,8
2025-04-09,84,8668,4035,21
2025-04-09,85,3388,1330,10
2025-04-09,86,7508,3549,18
2025-04-09,87,6790,6329,17
2025-04-09,88,4477,1815,4
2025-04-09,89,8066,1548,19
2025-04-09,90,8009,5369,21
2025-04-09,91,7857,6149,18
2025-04-09,92,5289,6977,6
2025-04-09,93,3941,986,17
2025-04-09,94,6350,1229,8
2025-04-09,95,2875,7458,10
2025-04-09,96,6224,3083,12
2025-04-09,97,7170,1175,21
2025-04-09,98,3488,7006,18
2025-04-09,99,6128,5398,3
2025-04-09,100,8187,3110,20
2025-04-10,1,4918,7965,22
2025-04-10,2,7223,1803,10
2025-04-10,3,4369,4411,6
2025-04-10,4,8318,8033,5
2025-04-10,5,2056,8274,22
2025-04-10,6,5907,7337,17
2025-04-10,7,3763,3064,10
2025-04-10,8,2876,3477,4
2025-04-10,9,5001,8285,13
2025-04-10,10,6232,3651,10
2025-04-10,11,3894,704,16
2025-04-10,12,2496,932,2
2025-04-10,13,412,3729,21
2025-04-10,14,5222,4185,22
2025-04-10,15,8663,984,14
2025-04-10,16,4637,1524,14
2025-04-10,17,8945,1015,5
2025-04-10,18,2128,4805,17
2025-04-10,19,2602,8511,22
2025-04-10,20,5349,4051,23
2025-04-10,21,5860,2976,8
2025-04-10,22,8760,6290,19
2025-04-10,23,4138,8556,12
2025-04-10,24,7488,4860,13
2025-04-10,25,8381,8323,16
2025-04-10,26,5239,439,14
2025-04-10,27,7442,2882,3
2025-04-10,28,8133,1783,7
