"stop_id","stop_name","stop_lat","stop_lon"
79,"Tokyo Stop 79",35.7376473275945,139.864730802877
80,"Tokyo Stop 80",35.7988822336774,139.766836726107
81,"Tokyo Stop 81",35.7913945499342,139.868956041848
82,"Tokyo Stop 82",35.6033685105387,139.805319225183
83,"Tokyo Stop 83",35.7479454923887,139.852458596043
84,"Tokyo Stop 84",35.7165417014621,139.790706874477
85,"Tokyo Stop 85",35.7663861966692,139.741058916971
86,"Tokyo Stop 86",35.6824049798306,139.809272514563
87,"Tokyo Stop 87",35.6378440029454,139.77809971245
88,"Tokyo Stop 88",35.7093162667006,139.740000073612
89,"Tokyo Stop 89",35.7032012139913,139.711413790099
90,"Tokyo Stop 90",35.6049760510679,139.805808480456
91,"Tokyo Stop 91",35.612514378503,139.77258985308
92,"Tokyo Stop 92",35.6850502873305,139.795866219979
93,"Tokyo Stop 93",35.7415910208132,139.830635984894
94,"Tokyo Stop 94",35.6933974525891,139.816989628272
95,"Tokyo Stop 95",35.6483462446835,139.899179876177
96,"Tokyo Stop 96",35.7159110162873,139.783389726188
97,"Tokyo Stop 97",35.6156742066145,139.729657711787
98,"Tokyo Stop 98",35.7098608643748,139.791372842388
99,"Tokyo Stop 99",35.6646687808912,139.737005190598
100,"Tokyo Stop 100",35.6609734354075,139.706293472787
