"date","stop_id","entries","exits","hour"
2025-04-02,59,2861,1377,20
2025-04-02,60,1650,3363,5
2025-04-02,61,6905,4010,12
2025-04-02,62,1961,4486,6
2025-04-02,63,6938,2502,17
2025-04-02,64,3092,4427,10
2025-04-02,65,4606,5126,4
2025-04-02,66,6890,5994,0
2025-04-02,67,2367,2280,22
2025-04-02,68,5665,764,20
2025-04-02,69,4699,4747,12
2025-04-02,70,3451,1810,2
2025-04-02,71,1589,338,13
2025-04-02,72,2277,4314,12
2025-04-02,73,3977,1650,7
2025-04-02,74,3017,4118,11
2025-04-02,75,5971,3320,15
2025-04-02,76,1853,2125,15
2025-04-02,77,2315,6642,7
2025-04-02,78,1907,1733,2
2025-04-02,79,2974,5363,21
2025-04-02,80,259,5710,21
2025-04-02,81,2015,6466,10
2025-04-02,82,2745,2627,21
2025-04-02,83,4100,6058,19
2025-04-02,84,3882,1733,7
2025-04-02,85,6086,6558,11
2025-04-02,86,4032,2302,9
2025-04-02,87,1719,4973,22
2025-04-02,88,6586,2419,9
2025-04-02,89,4448,6315,4
2025-04-02,90,2834,3347,13
2025-04-02,91,745,2131,6
2025-04-02,92,3472,6916,8
2025-04-02,93,806,6517,19
2025-04-02,94,1331,2039,12
2025-04-02,95,788,3820,11
2025-04-02,96,4324,6617,14
2025-04-02,97,979,3896,5
2025-04-02,98,1271,1977,13
2025-04-02,99,4314,2456,8
2025-04-02,100,4486,6843,22
2025-04-03,1,1482,6293,23
2025-04-03,2,5932,1084,20
2025-04-03,3,6341,5057,18
2025-04-03,4,1802,4733,7
2025-04-03,5,6250,5969,8
2025-04-03,6,6802,1308,0
2025-04-03,7,2301,2828,10
2025-04-03,8,4983,1717,3
2025-04-03,9,2509,2172,12
2025-04-03,10,2253,6493,9
2025-04-03,11,2478,2828,3
2025-04-03,12,2375,2111,19
2025-04-03,13,6846,6860,1
2025-04-03,14,1750,1286,22
2025-04-03,15,6750,4173,3
2025-04-03,16,6987,1156,13
2025-04-03,17,1313,2490,15
2025-04-03,18,2317,4810,7
2025-04-03,19,4711,4833,11
2025-04-03,20,1711,6033,18
2025-04-03,21,1973,3615,20
2025-04-03,22,1252,5567,18
2025-04-03,23,253,5428,9
2025-04-03,24,5279,4659,9
2025-04-03,25,266,356,15
2025-04-03,26,5806,5270,3
2025-04-03,27,4355,2158,17
2025-04-03,28,1442,1378,21
2025-04-03,29,4047,5138,1
2025-04-03,30,6089,783,6
2025-04-03,31,415,3607,23
2025-04-03,32,3805,4118,6
2025-04-03,33,3453,271,6
2025-04-03,34,5713,2512,13
2025-04-03,35,2144,4603,2
2025-04-03,36,2383,4328,9
2025-04-03,37,4783,1765,20
2025-04-03,38,6743,6512,7
2025-04-03,39,2466,4314,2
2025-04-03,40,6163,221,20
2025-04-03,41,1362,6739,5
2025-04-03,42,2495,2910,10
2025-04-03,43,383,6699,0
2025-04-03,44,586,2690,17
2025-04-03,45,2186,6378,0
2025-04-03,46,6121,2135,15
2025-04-03,47,3023,2551,3
2025-04-03,48,2694,2762,16
2025-04-03,49,3629,6638,7
2025-04-03,50,3045,5916,23
2025-04-03,51,6903,5591,12
2025-04-03,52,6522,4507,7
2025-04-03,53,2549,444,16
2025-04-03,54,3856,5443,2
2025-04-03,55,931,1281,10
2025-04-03,56,5703,2047,21
2025-04-03,57,2510,2027,2
2025-04-03,58,4055,1426,18
2025-04-03,59,6731,5093,16
2025-04-03,60,805,3198,20
2025-04-03,61,3420,562,13
2025-04-03,62,2436,6511,12
2025-04-03,63,1174,3737,3
2025-04-03,64,6528,1102,14
2025-04-03,65,3612,2718,7
2025-04-03,66,2497,6995,12
2025-04-03,67,436,5695,8
2025-04-03,68,2450,4962,15
2025-04-03,69,2934,2039,11
2025-04-03,70,585,3650,10
2025-04-03,71,3169,633,22
2025-04-03,72,5470,6964,3
2025-04-03,73,4895,3621,18
2025-04-03,74,6264,6814,23
2025-04-03,75,1811,2758,16
2025-04-03,76,4801,2059,14
2025-04-03,77,3701,2101,13
2025-04-03,78,5263,523,18
2025-04-03,79,2713,747,0
2025-04-03,80,2389,3995,4
2025-04-03,81,452,4250,7
2025-04-03,82,6408,3793,6
2025-04-03,83,511,859,17
2025-04-03,84,2331,474,21
2025-04-03,85,2477,3316,7
2025-04-03,86,1960,1901,16
2025-04-03,87,740,5781,23
2025-04-03,88,5565,4768,2
2025-04-03,89,3521,1352,6
2025-04-03,90,6437,2684,5
2025-04-03,91,4633,3371,21
2025-04-03,92,2038,4899,17
2025-04-03,93,5748,884,11
2025-04-03,94,6859,3162,2
2025-04-03,95,6544,5519,13
2025-04-03,96,881,1337,21
2025-04-03,97,4990,3556,12
2025-04-03,98,4999,3644,17
2025-04-03,99,3206,3324,20
2025-04-03,100,3868,2700,21
2025-04-04,1,1747,6895,0
2025-04-04,2,4027,3931,15
2025-04-04,3,1116,506,19
2025-04-04,4,4937,5832,8
2025-04-04,5,5004,264,1
2025-04-04,6,594,893,4
2025-04-04,7,5654,4226,0
2025-04-04,8,5864,2250,7
2025-04-04,9,4665,5315,9
2025-04-04,10,1547,1340,3
2025-04-04,11,3714,2822,19
2025-04-04,12,2512,4251,12
2025-04-04,13,6292,5738,6
2025-04-04,14,6104,4805,0
2025-04-04,15,4455,395,6
2025-04-04,16,5236,3497,10
2025-04-04,17,3832,5873,8
2025-04-04,18,6927,3443,16
2025-04-04,19,4558,715,2
2025-04-04,20,5433,2376,3
2025-04-04,21,2364,599,20
2025-04-04,22,1453,1295,21
2025-04-04,23,932,1954,14
2025-04-04,24,4954,4184,8
2025-04-04,25,4293,5204,7
2025-04-04,26,1236,1800,0
2025-04-04,27,6912,2391,18
2025-04-04,28,1568,1152,12
2025-04-04,29,206,3180,5
2025-04-04,30,5137,1154,17
2025-04-04,31,4391,3480,9
2025-04-04,32,5914,6913,14
2025-04-04,33,6899,2029,15
2025-04-04,34,918,1921,1
2025-04-04,35,1837,1660,12
2025-04-04,36,2197,3956,0
2025-04-04,37,1897,3614,16
2025-04-04,38,1087,4048,22
2025-04-04,39,5566,914,1
2025-04-04,40,3752,2736,23
2025-04-04,41,1330,2872,5
2025-04-04,42,2220,4474,4
2025-04-04,43,2502,1073,0
2025-04-04,44,4115,6718,23
2025-04-04,45,2804,6204,5
2025-04-04,46,4156,6449,10
2025-04-04,47,4683,3989,8
2025-04-04,48,4548,5126,13
2025-04-04,49,1514,5017,5
2025-04-04,50,580,3381,1
2025-04-04,51,4639,1130,18
2025-04-04,52,1728,5421,19
2025-04-04,53,1154,6202,5
2025-04-04,54,605,1794,12
2025-04-04,55,5610,6946,22
2025-04-04,56,4027,1743,21
2025-04-04,57,3350,5367,6
2025-04-04,58,5974,2265,10
2025-04-04,59,5112,4370,7
2025-04-04,60,4069,1178,5
2025-04-04,61,1215,3676,15
2025-04-04,62,2470,4137,14
2025-04-04,63,4990,5584,17
2025-04-04,64,657,703,14
2025-04-04,65,3261,6635,12
2025-04-04,66,5145,890,0
2025-04-04,67,3960,4712,16
2025-04-04,68,508,1466,14
2025-04-04,69,2108,751,6
2025-04-04,70,6671,5832,16
2025-04-04,71,966,6689,4
2025-04-04,72,2264,2257,0
2025-04-04,73,5063,1001,15
2025-04-04,74,6949,2352,22
2025-04-04,75,4954,497,8
2025-04-04,76,6128,3420,21
2025-04-04,77,3288,3420,2
2025-04-04,78,4388,1611,13
2025-04-04,79,5788,6813,22
2025-04-04,80,3716,821,3
2025-04-04,81,6793,5679,8
2025-04-04,82,2424,5200,15
2025-04-04,83,3101,4592,19
2025-04-04,84,2411,5385,21
2025-04-04,85,2873,2305,17
2025-04-04,86,4414,6773,3
2025-04-04,87,6249,985,5
2025-04-04,88,6829,6645,16
2025-04-04,89,3778,4516,14
2025-04-04,90,2437,4800,18
2025-04-04,91,1996,552,21
2025-04-04,92,877,6657,15
2025-04-04,93,5045,5107,21
2025-04-04,94,6766,4344,4
2025-04-04,95,2221,6756,21
2025-04-04,96,3481,1071,21
2025-04-04,97,3059,4075,21
2025-04-04,98,1575,466,18
2025-04-04,99,6915,3083,22
2025-04-04,100,3387,4068,22
2025-04-05,1,3120,5369,20
2025-04-05,2,4465,4339,1
2025-04-05,3,5934,1159,1
2025-04-05,4,6614,2071,14
2025-04-05,5,3898,2022,10
2025-04-05,6,4543,249,6
2025-04-05,7,4970,6403,22
2025-04-05,8,5080,2750,1
2025-04-05,9,5370,3075,23
2025-04-05,10,5993,4947,13
2025-04-05,11,3350,6856,7
2025-04-05,12,6869,4725,22
2025-04-05,13,5252,3202,3
2025-04-05,14,2654,3653,13
2025-04-05,15,2334,1837,9
2025-04-05,16,212,705,21
2025-04-05,17,745,6681,8
2025-04-05,18,781,6166,14
2025-04-05,19,6759,3735,18
2025-04-05,20,4740,407,2
2025-04-05,21,4450,5132,21
2025-04-05,22,2181,5464,12
2025-04-05,23,4925,3085,14
2025-04-05,24,5021,4023,2
2025-04-05,25,1304,3811,15
2025-04-05,26,2313,667,20
2025-04-05,27,1148,5658,8
2025-04-05,28,2049,277,18
2025-04-05,29,2305,648,12
2025-04-05,30,4424,5025,12
2025-04-05,31,294,2409,3
2025-04-05,32,806,5714,5
2025-04-05,33,2232,5174,1
2025-04-05,34,3432,6168,12
2025-04-05,35,347,435,18
2025-04-05,36,3914,3398,21
2025-04-05,37,1884,2447,21
2025-04-05,38,6847,4413,9
2025-04-05,39,1756,215,19
2025-04-05,40,3874,273,11
2025-04-05,41,5821,5432,11
2025-04-05,42,1876,3143,16
2025-04-05,43,6233,1289,13
2025-04-05,44,3774,1129,0
2025-04-05,45,5384,3536,8
2025-04-05,46,1012,3777,9
2025-04-05,47,1562,6852,1
2025-04-05,48,1156,5310,7
2025-04-05,49,4122,2614,14
2025-04-05,50,1005,1155,10
2025-04-05,51,2619,5561,3
2025-04-05,52,2132,5594,16
2025-04-05,53,1176,3971,12
2025-04-05,54,3358,2934,23
2025-04-05,55,5289,717,11
2025-04-05,56,359,3966,15
2025-04-05,57,2044,4756,15
2025-04-05,58,1580,6944,9
2025-04-05,59,3816,4038,4
2025-04-05,60,2500,6854,15
2025-04-05,61,4552,2731,10
2025-04-05,62,949,3736,6
2025-04-05,63,653,6502,9
2025-04-05,64,5127,1433,21
2025-04-05,65,1033,5105,10
2025-04-05,66,4038,5252,17
2025-04-05,67,3853,6173,20
2025-04-05,68,1426,3399,4
2025-04-05,69,6702,4244,11
2025-04-05,70,228,4936,7
2025-04-05,71,625,5098,5
2025-04-05,72,6299,1742,9
2025-04-05,73,897,3115,15
2025-04-05,74,512,4507,4
2025-04-05,75,351,5871,7
2025-04-05,76,816,776,11
2025-04-05,77,6427,4530,17
2025-04-05,78,6969,3575,15
2025-04-05,79,6998,6519,5
2025-04-05,80,1906,1527,15
2025-04-05,81,3117,3788,21
2025-04-05,82,3328,870,10
2025-04-05,83,6655,3831,13
2025-04-05,84,5076,1704,2
2025-04-05,85,5072,1482,11
2025-04-05,86,5643,758,3
2025-04-05,87,2292,2296,10
2025-04-05,88,6571,2613,16
2025-04-05,89,2941,311,17
2025-04-05,90,1607,5794,23
2025-04-05,91,4045,6123,18
2025-04-05,92,4779,4163,18
2025-04-05,93,3761,6223,21
2025-04-05,94,6709,4227,20
2025-04-05,95,812,4216,9
2025-04-05,96,1518,6714,8
2025-04-05,97,263,2658,21
2025-04-05,98,6951,6785,22
2025-04-05,99,5851,935,22
2025-04-05,100,413,2178,12
2025-04-06,1,2837,2634,7
2025-04-06,2,2897,4002,15
2025-04-06,3,5328,5355,1
2025-04-06,4,822,1259,14
2025-04-06,5,2554,2928,12
2025-04-06,6,2416,5476,12
2025-04-06,7,6305,6183,17
2025-04-06,8,1803,3448,7
2025-04-06,9,1288,6010,2
2025-04-06,10,2834,2708,20
2025-04-06,11,5155,6168,20
2025-04-06,12,6217,6681,9
2025-04-06,13,6485,4202,16
2025-04-06,14,1399,6684,10
2025-04-06,15,820,5893,9
2025-04-06,16,5234,3514,15
2025-04-06,17,6330,4420,18
2025-04-06,18,270,1748,19
2025-04-06,19,5713,3996,15
2025-04-06,20,515,1356,0
2025-04-06,21,3303,2879,0
2025-04-06,22,4549,3412,17
2025-04-06,23,6895,3435,12
2025-04-06,24,4251,5296,10
2025-04-06,25,5222,5729,0
2025-04-06,26,4787,2797,14
2025-04-06,27,343,4011,19
2025-04-06,28,2768,6591,17
2025-04-06,29,5136,5766,7
2025-04-06,30,6466,1418,18
2025-04-06,31,6356,1219,20
2025-04-06,32,3894,5986,13
2025-04-06,33,4495,1726,2
2025-04-06,34,6686,1535,15
2025-04-06,35,5388,449,6
2025-04-06,36,276,6886,1
2025-04-06,37,4972,4518,19
2025-04-06,38,3889,4193,11
2025-04-06,39,5025,380,14
2025-04-06,40,2723,3579,5
2025-04-06,41,701,768,15
2025-04-06,42,5936,4995,13
2025-04-06,43,5842,4933,4
2025-04-06,44,5654,1745,18
2025-04-06,45,4289,1132,11
2025-04-06,46,2053,277,23
2025-04-06,47,6095,3507,13
2025-04-06,48,2569,3210,4
2025-04-06,49,4357,4496,8
2025-04-06,50,6969,5120,20
2025-04-06,51,3223,504,18
2025-04-06,52,340,4987,17
2025-04-06,53,1681,4277,23
2025-04-06,54,312,6241,13
2025-04-06,55,2151,2092,11
2025-04-06,56,632,1438,4
2025-04-06,57,2209,526,20
2025-04-06,58,991,3258,11
2025-04-06,59,2531,701,0
2025-04-06,60,2897,5724,2
2025-04-06,61,4952,5974,6
2025-04-06,62,4242,5539,19
2025-04-06,63,2239,851,5
2025-04-06,64,5825,6633,1
2025-04-06,65,4954,442,20
2025-04-06,66,2113,1600,5
2025-04-06,67,5415,3024,1
2025-04-06,68,2562,692,16
2025-04-06,69,4389,5149,19
2025-04-06,70,3756,6780,21
2025-04-06,71,4552,1925,14
2025-04-06,72,3461,3637,4
2025-04-06,73,3727,1226,10
2025-04-06,74,5511,419,16
2025-04-06,75,4429,4747,21
2025-04-06,76,6691,409,22
2025-04-06,77,841,6910,23
2025-04-06,78,5862,1763,6
2025-04-06,79,3697,6471,14
2025-04-06,80,2823,3895,4
2025-04-06,81,2636,2760,10
2025-04-06,82,5172,2380,13
2025-04-06,83,4790,1054,4
2025-04-06,84,4031,5793,21
2025-04-06,85,4695,6436,10
2025-04-06,86,2612,4172,9
2025-04-06,87,3334,5587,23
2025-04-06,88,5247,3857,18
2025-04-06,89,5953,835,21
2025-04-06,90,1522,3168,13
2025-04-06,91,6694,3793,20
2025-04-06,92,6562,5181,20
2025-04-06,93,4462,1197,12
2025-04-06,94,5144,4476,18
2025-04-06,95,5277,2274,17
2025-04-06,96,5471,4247,10
2025-04-06,97,1018,5783,14
2025-04-06,98,1685,343,9
2025-04-06,99,3257,5568,15
2025-04-06,100,4157,2348,4
2025-04-07,1,1378,1317,23
2025-04-07,2,6903,6421,11
2025-04-07,3,5977,1461,11
2025-04-07,4,2058,4176,12
2025-04-07,5,1878,5358,2
2025-04-07,6,4458,4499,15
2025-04-07,7,1835,3776,2
2025-04-07,8,6853,3545,14
2025-04-07,9,566,5054,21
2025-04-07,10,5887,2906,4
2025-04-07,11,326,3117,17
2025-04-07,12,4962,1190,10
2025-04-07,13,894,3857,0
2025-04-07,14,6849,1296,22
2025-04-07,15,587,6133,13
2025-04-07,16,5905,4150,21
2025-04-07,17,492,5290,12
2025-04-07,18,1307,6235,3
2025-04-07,19,5132,2818,15
2025-04-07,20,840,6758,20
2025-04-07,21,4474,3208,7
2025-04-07,22,3938,6773,3
2025-04-07,23,3876,6550,4
2025-04-07,24,1353,1883,22
2025-04-07,25,3302,4154,6
2025-04-07,26,2824,4642,10
2025-04-07,27,4291,4302,17
2025-04-07,28,6601,1135,16
2025-04-07,29,4724,1725,23
2025-04-07,30,3365,4561,22
2025-04-07,31,6188,3259,9
2025-04-07,32,6861,2219,14
2025-04-07,33,5831,4875,22
2025-04-07,34,2530,4267,13
2025-04-07,35,3950,1992,12
2025-04-07,36,5542,1922,6
2025-04-07,37,487,2602,7
2025-04-07,38,4418,2673,15
2025-04-07,39,4155,3100,2
2025-04-07,40,1208,5582,20
2025-04-07,41,2740,4560,4
2025-04-07,42,4456,5143,5
2025-04-07,43,429,6266,7
2025-04-07,44,2123,325,0
2025-04-07,45,4913,4439,3
2025-04-07,46,2527,4761,23
2025-04-07,47,3757,6953,7
2025-04-07,48,1464,6778,14
2025-04-07,49,4608,2759,23
2025-04-07,50,6817,854,22
2025-04-07,51,6212,6282,15
2025-04-07,52,4813,2070,10
2025-04-07,53,1169,2896,20
2025-04-07,54,1623,1865,2
2025-04-07,55,4356,1524,12
2025-04-07,56,1650,4876,10
2025-04-07,57,2957,4639,0
2025-04-07,58,6611,6561,15
2025-04-07,59,3118,6388,2
2025-04-07,60,5900,5503,19
2025-04-07,61,1569,5181,13
2025-04-07,62,2210,2447,13
2025-04-07,63,2602,4887,14
2025-04-07,64,5536,5478,15
2025-04-07,65,370,6473,18
2025-04-07,66,4618,2617,21
2025-04-07,67,6309,3505,18
2025-04-07,68,2252,3760,2
2025-04-07,69,1242,1499,23
2025-04-07,70,5621,2615,0
2025-04-07,71,2492,4728,7
2025-04-07,72,5579,4122,12
2025-04-07,73,4505,553,11
2025-04-07,74,6040,3572,6
2025-04-07,75,2587,5944,13
2025-04-07,76,3226,5753,12
2025-04-07,77,1693,4443,22
2025-04-07,78,5164,4899,21
2025-04-07,79,6711,2592,19
2025-04-07,80,1951,2851,15
2025-04-07,81,820,1117,13
2025-04-07,82,2224,6613,2
2025-04-07,83,533,2932,4
2025-04-07,84,1317,352,18
2025-04-07,85,6663,1460,18
2025-04-07,86,6686,3156,9
2025-04-07,87,6637,2484,0
2025-04-07,88,4201,6705,22
2025-04-07,89,5352,1561,4
2025-04-07,90,2154,206,16
2025-04-07,91,1752,2526,17
2025-04-07,92,1132,238,11
2025-04-07,93,774,2570,19
2025-04-07,94,6541,1686,7
2025-04-07,95,5244,4639,17
2025-04-07,96,754,2064,23
2025-04-07,97,2130,5938,22
2025-04-07,98,3442,5857,22
2025-04-07,99,4586,742,21
2025-04-07,100,948,5659,4
2025-04-08,1,4646,1990,2
2025-04-08,2,6004,1390,0
2025-04-08,3,1357,5865,17
2025-04-08,4,1650,2740,3
2025-04-08,5,5553,4169,14
2025-04-08,6,6342,1527,6
2025-04-08,7,2499,1927,19
2025-04-08,8,1783,6304,5
2025-04-08,9,4035,1711,23
2025-04-08,10,6659,6423,10
2025-04-08,11,3469,1824,11
2025-04-08,12,774,5432,5
2025-04-08,13,1621,6533,1
2025-04-08,14,3019,1589,11
2025-04-08,15,5532,5997,16
2025-04-08,16,5694,4556,8
2025-04-08,17,6622,3271,10
2025-04-08,18,264,799,3
2025-04-08,19,5657,2961,12
2025-04-08,20,801,4165,5
2025-04-08,21,4298,1906,2
2025-04-08,22,4212,1656,13
2025-04-08,23,5232,3554,9
2025-04-08,24,5250,969,18
2025-04-08,25,6327,1650,14
2025-04-08,26,5435,4591,6
2025-04-08,27,5658,1566,6
2025-04-08,28,572,1696,19
2025-04-08,29,5720,1315,2
2025-04-08,30,3517,3367,23
2025-04-08,31,873,6925,14
2025-04-08,32,5020,2663,4
2025-04-08,33,4281,1027,12
2025-04-08,34,4482,5613,8
2025-04-08,35,2540,523,18
2025-04-08,36,1115,2901,9
2025-04-08,37,5008,4608,8
2025-04-08,38,3810,4183,7
2025-04-08,39,540,4391,1
2025-04-08,40,6387,2261,0
2025-04-08,41,4866,2310,19
2025-04-08,42,4558,2068,5
2025-04-08,43,5204,4504,7
2025-04-08,44,1379,5575,15
2025-04-08,45,3873,3748,13
2025-04-08,46,2934,1775,17
2025-04-08,47,5837,3598,18
2025-04-08,48,3146,3268,19
2025-04-08,49,1782,4086,18
2025-04-08,50,1501,4335,17
2025-04-08,51,6344,1704,7
2025-04-08,52,6128,3621,9
2025-04-08,53,5944,1929,14
2025-04-08,54,6671,2257,23
2025-04-08,55,4177,1624,6
2025-04-08,56,6094,3365,12
2025-04-08,57,3165,1378,11
2025-04-08,58,4347,3706,14
2025-04-08,59,2416,3179,15
2025-04-08,60,6710,819,0
2025-04-08,61,5932,6692,1
2025-04-08,62,4165,3109,21
2025-04-08,63,4974,3100,0
2025-04-08,64,1505,409,18
2025-04-08,65,954,598,2
2025-04-08,66,5377,4455,18
2025-04-08,67,2223,5614,15
2025-04-08,68,2357,3962,4
2025-04-08,69,6994,999,10
2025-04-08,70,691,6343,2
2025-04-08,71,579,5035,20
2025-04-08,72,2875,3851,23
2025-04-08,73,4351,1881,13
2025-04-08,74,5592,2921,18
2025-04-08,75,2659,2271,18
2025-04-08,76,5310,6613,0
2025-04-08,77,2660,6853,14
2025-04-08,78,2036,1217,12
2025-04-08,79,4835,3082,4
2025-04-08,80,2341,1356,10
2025-04-08,81,5037,2875,1
2025-04-08,82,1888,1125,6
2025-04-08,83,3108,4293,5
2025-04-08,84,2205,1857,0
2025-04-08,85,4330,5802,19
2025-04-08,86,5774,4252,16
2025-04-08,87,4663,3930,17
2025-04-08,88,3117,3047,22
2025-04-08,89,6134,601,20
2025-04-08,90,1276,5128,0
2025-04-08,91,6916,5958,12
2025-04-08,92,1502,911,6
2025-04-08,93,1881,3936,10
2025-04-08,94,561,6432,0
2025-04-08,95,1317,4888,7
2025-04-08,96,5635,6025,18
2025-04-08,97,2622,2325,17
2025-04-08,98,5838,5244,11
2025-04-08,99,2065,1098,18
2025-04-08,100,2758,6008,7
2025-04-09,1,3245,386,0
2025-04-09,2,3459,6557,17
2025-04-09,3,4014,5056,3
2025-04-09,4,1244,924,20
2025-04-09,5,4713,2575,22
2025-04-09,6,2263,6808,19
2025-04-09,7,5772,964,16
2025-04-09,8,4040,3677,14
2025-04-09,9,409,939,11
2025-04-09,10,5419,6411,16
2025-04-09,11,5180,2374,8
2025-04-09,12,6619,4567,15
2025-04-09,13,4445,2784,18
2025-04-09,14,3604,6438,4
2025-04-09,15,1984,1249,10
2025-04-09,16,6751,4179,6
2025-04-09,17,6901,244,4
2025-04-09,18,4090,3756,8
2025-04-09,19,1445,480,12
2025-04-09,20,3533,4375,15
2025-04-09,21,3125,5028,12
2025-04-09,22,6161,3080,3
2025-04-09,23,1813,3877,4
2025-04-09,24,3720,4264,20
2025-04-09,25,2910,6441,4
2025-04-09,26,5151,1454,16
2025-04-09,27,4590,3777,9
2025-04-09,28,1087,3616,21
2025-04-09,29,887,983,14
2025-04-09,30,6060,3952,11
2025-04-09,31,6904,6966,20
2025-04-09,32,6405,6447,4
2025-04-09,33,5986,4023,1
2025-04-09,34,5282,692,15
2025-04-09,35,298,2297,16
2025-04-09,36,6144,3605,4
2025-04-09,37,5197,6474,7
2025-04-09,38,2090,6243,1
2025-04-09,39,4397,1030,6
2025-04-09,40,5463,3513,9
2025-04-09,41,5879,562,15
2025-04-09,42,2255,3601,23
2025-04-09,43,2769,2085,15
2025-04-09,44,5629,6217,10
2025-04-09,45,4823,5544,5
2025-04-09,46,1318,3870,4
2025-04-09,47,3929,4984,10
2025-04-09,48,6994,2352,18
2025-04-09,49,3817,4326,5
2025-04-09,50,4218,2509,19
2025-04-09,51,3689,3519,15
2025-04-09,52,5300,3506,10
2025-04-09,53,1559,2766,3
2025-04-09,54,4926,2434,1
2025-04-09,55,1127,2768,20
2025-04-09,56,6230,1071,4
2025-04-09,57,2739,6535,15
2025-04-09,58,3471,6197,10
2025-04-09,59,6299,1894,14
2025-04-09,60,2037,5949,6
2025-04-09,61,2147,4165,17
2025-04-09,62,253,6725,0
2025-04-09,63,4890,6214,0
2025-04-09,64,3262,2364,0
2025-04-09,65,765,2842,6
2025-04-09,66,2252,4909,13
2025-04-09,67,5162,6596,21
2025-04-09,68,3637,526,17
2025-04-09,69,2752,2598,10
2025-04-09,70,3588,3076,14
2025-04-09,71,5868,3813,18
2025-04-09,72,2724,5029,9
2025-04-09,73,3132,5705,18
2025-04-09,74,5246,5231,9
2025-04-09,75,2880,1717,8
2025-04-09,76,1133,2042,8
2025-04-09,77,6249,6022,10
2025-04-09,78,4230,4014,13
2025-04-09,79,3880,5844,5
2025-04-09,80,6165,5656,9
2025-04-09,81,6822,3041,0
2025-04-09,82,874,6118,6
2025-04-09,83,981,2898,8
2025-04-09,84,1934,2660,19
2025-04-09,85,1926,942,10
2025-04-09,86,3585,4151,22
2025-04-09,87,1759,3242,6
2025-04-09,88,5188,838,9
2025-04-09,89,6176,5636,7
2025-04-09,90,4498,1779,8
2025-04-09,91,2215,1547,11
2025-04-09,92,4738,3964,7
2025-04-09,93,2802,5851,9
2025-04-09,94,3450,1707,11
2025-04-09,95,640,4081,15
2025-04-09,96,5208,6460,9
2025-04-09,97,2684,6219,4
2025-04-09,98,1951,4051,20
2025-04-09,99,1069,5981,6
2025-04-09,100,4758,4969,0
2025-04-10,1,1996,5722,9
2025-04-10,2,2094,5125,20
2025-04-10,3,5335,6441,17
2025-04-10,4,779,1259,2
2025-04-10,5,4144,5384,3
2025-04-10,6,2968,4026,14
2025-04-10,7,909,682,12
2025-04-10,8,6086,5629,5
2025-04-10,9,6090,6651,9
2025-04-10,10,4032,4300,4
2025-04-10,11,4188,6569,3
2025-04-10,12,6574,3176,11
2025-04-10,13,3230,2054,5
2025-04-10,14,1433,2164,18
2025-04-10,15,986,480,6
2025-04-10,16,1707,1608,12
2025-04-10,17,716,1245,3
2025-04-10,18,1201,5283,0
2025-04-10,19,520,4330,7
2025-04-10,20,6307,5613,0
2025-04-10,21,4083,5527,14
2025-04-10,22,6713,268,5
2025-04-10,23,2183,2495,5
2025-04-10,24,2342,3281,17
2025-04-10,25,1986,5670,20
2025-04-10,26,628,4104,6
2025-04-10,27,3053,3113,19
2025-04-10,28,1292,2696,8
2025-04-10,29,2716,3874,7
2025-04-10,30,6873,6827,23
2025-04-10,31,4416,215,12
2025-04-10,32,3973,3512,20
2025-04-10,33,3740,873,2
