"trip_id","stop_sequence","stop_id","arrival_time","departure_time"
43,1,42,"18:52:21","13:0:41"
43,2,61,"11:26:13","17:12:37"
43,3,75,"22:55:54","16:40:16"
43,4,16,"14:51:35","6:38:5"
43,5,68,"15:4:6","5:6:57"
44,1,85,"18:4:6","10:33:32"
44,2,86,"15:14:11","9:31:52"
44,3,10,"12:12:9","16:12:56"
44,4,31,"20:47:16","18:20:50"
44,5,100,"5:13:59","22:35:59"
45,1,44,"11:33:52","9:22:23"
45,2,59,"19:11:6","5:24:7"
45,3,86,"18:42:48","7:53:24"
45,4,31,"11:20:20","8:44:45"
45,5,20,"12:52:43","5:34:29"
46,1,3,"23:27:9","18:11:34"
46,2,97,"21:59:26","17:6:54"
46,3,40,"15:29:34","21:6:22"
46,4,84,"20:40:23","11:30:31"
46,5,59,"15:30:40","5:34:4"
47,1,40,"17:9:30","15:41:23"
47,2,13,"7:49:29","16:43:5"
47,3,62,"10:57:57","17:12:14"
47,4,40,"10:55:49","21:0:1"
47,5,10,"16:32:39","18:23:34"
48,1,4,"23:47:37","12:5:12"
48,2,57,"11:32:59","12:11:30"
48,3,88,"7:27:56","13:46:31"
48,4,87,"23:0:42","19:8:43"
48,5,81,"18:13:38","12:11:36"
49,1,56,"20:16:12","9:46:50"
49,2,26,"11:17:39","8:8:52"
49,3,81,"19:26:10","23:48:11"
49,4,25,"13:50:42","18:2:36"
49,5,64,"18:48:50","7:24:47"
50,1,15,"6:34:30","12:14:12"
50,2,30,"21:7:32","22:13:25"
50,3,59,"20:48:54","18:25:3"
50,4,47,"9:32:26","17:29:49"
50,5,43,"10:7:40","19:19:4"
51,1,35,"9:26:51","11:36:44"
51,2,94,"22:12:15","6:42:22"
51,3,16,"5:31:6","22:34:17"
51,4,59,"11:41:56","17:18:53"
51,5,14,"18:15:30","13:17:13"
52,1,10,"10:25:38","8:44:12"
52,2,38,"21:7:39","12:38:38"
52,3,14,"8:29:48","20:9:11"
52,4,8,"23:36:31","21:7:49"
52,5,36,"5:0:24","9:42:51"
53,1,97,"15:4:35","8:33:24"
53,2,65,"18:56:7","6:2:2"
53,3,72,"14:44:24","14:48:38"
53,4,76,"5:3:56","10:14:54"
53,5,76,"14:42:41","10:26:17"
54,1,44,"20:3:25","20:8:36"
54,2,40,"22:9:28","21:4:22"
54,3,72,"18:18:23","18:52:48"
54,4,75,"11:10:56","10:1:43"
54,5,18,"22:33:35","20:39:12"
55,1,19,"8:42:40","5:1:18"
55,2,41,"6:32:37","12:34:39"
55,3,67,"11:15:6","18:44:17"
55,4,98,"13:53:24","17:13:31"
55,5,14,"7:2:5","8:45:12"
56,1,93,"9:59:6","17:40:22"
56,2,91,"15:27:50","17:37:6"
56,3,16,"5:41:44","14:41:59"
56,4,100,"8:50:29","11:47:51"
56,5,55,"17:14:27","5:50:19"
57,1,14,"12:25:37","14:46:41"
57,2,43,"7:30:0","16:9:51"
57,3,84,"22:11:9","17:43:5"
57,4,81,"19:51:11","23:5:47"
57,5,89,"5:55:52","14:2:37"
58,1,55,"12:16:34","16:30:29"
58,2,31,"13:5:23","18:57:7"
58,3,63,"23:8:48","23:47:43"
58,4,48,"10:56:46","12:28:24"
58,5,89,"6:40:34","11:48:2"
59,1,31,"14:50:2","19:14:3"
59,2,26,"22:59:49","16:55:15"
59,3,33,"5:43:20","21:29:25"
59,4,87,"13:58:18","23:34:35"
59,5,16,"10:2:42","21:43:10"
60,1,68,"9:32:48","10:12:56"
60,2,52,"17:28:46","20:12:57"
60,3,80,"8:36:4","9:11:36"
60,4,8,"13:7:20","11:22:0"
60,5,44,"12:51:19","10:21:16"
61,1,96,"14:10:9","10:6:49"
61,2,73,"15:1:51","6:37:17"
61,3,73,"20:49:51","14:44:2"
61,4,92,"18:28:59","10:7:49"
61,5,57,"10:51:46","19:33:47"
62,1,11,"7:30:41","23:8:30"
62,2,93,"19:38:14","9:31:37"
62,3,83,"17:0:12","14:21:55"
62,4,96,"14:32:22","21:59:40"
62,5,51,"14:28:50","15:7:57"
63,1,44,"21:13:7","23:2:17"
63,2,7,"10:35:47","5:18:20"
63,3,36,"23:7:24","23:54:42"
63,4,91,"20:23:40","10:23:24"
63,5,98,"22:11:48","7:2:6"
64,1,23,"13:21:3","15:10:49"
64,2,95,"14:58:31","23:28:4"
64,3,17,"22:46:36","13:17:47"
64,4,46,"7:7:42","20:12:15"
64,5,59,"11:30:36","10:5:18"
65,1,38,"12:37:3","23:59:8"
65,2,70,"23:25:58","13:54:57"
65,3,86,"19:13:42","14:13:59"
65,4,34,"8:55:48","21:49:49"
65,5,97,"19:42:48","10:24:22"
66,1,16,"9:31:31","20:42:19"
66,2,36,"15:29:25","9:27:57"
66,3,98,"13:38:42","9:49:20"
66,4,56,"12:35:12","13:14:40"
66,5,7,"17:13:3","20:56:42"
67,1,38,"6:10:53","5:43:9"
67,2,20,"20:1:41","13:19:19"
67,3,24,"21:45:59","5:28:46"
67,4,80,"17:36:56","9:2:13"
67,5,23,"20:56:13","8:19:46"
68,1,27,"23:34:45","9:23:45"
68,2,94,"8:47:12","8:30:47"
68,3,90,"6:49:45","11:13:59"
68,4,47,"21:51:5","18:52:32"
68,5,55,"22:44:59","15:48:5"
69,1,65,"18:19:18","21:52:53"
69,2,7,"5:22:7","16:19:17"
69,3,43,"16:21:42","23:42:46"
69,4,90,"22:55:41","16:51:18"
69,5,50,"11:21:55","20:54:35"
70,1,60,"12:8:20","17:2:46"
70,2,25,"13:9:5","22:29:39"
70,3,29,"10:35:42","21:20:59"
70,4,63,"9:4:20","14:59:15"
70,5,2,"12:47:55","10:29:29"
71,1,28,"19:37:28","15:38:3"
71,2,53,"9:23:36","15:38:51"
71,3,9,"7:43:5","11:33:38"
71,4,8,"17:59:31","7:31:0"
71,5,64,"20:35:41","16:32:56"
72,1,46,"6:51:40","22:43:12"
72,2,71,"14:3:5","23:47:39"
72,3,9,"8:55:9","22:0:50"
72,4,78,"12:56:54","6:7:3"
72,5,92,"20:51:43","8:35:42"
73,1,62,"11:27:58","8:20:12"
73,2,38,"23:48:13","15:43:42"
73,3,77,"6:52:32","16:54:1"
73,4,13,"23:40:35","20:0:50"
73,5,37,"17:19:2","23:28:20"
74,1,95,"7:35:44","20:44:29"
74,2,80,"6:58:45","8:24:0"
74,3,72,"23:9:36","18:0:14"
74,4,53,"8:44:46","10:50:56"
74,5,63,"6:33:35","13:16:53"
75,1,10,"14:35:49","12:7:12"
75,2,49,"6:52:12","11:47:19"
75,3,86,"9:33:51","20:27:29"
75,4,63,"20:1:1","8:44:45"
75,5,34,"9:13:32","6:42:53"
76,1,68,"7:47:46","19:1:3"
76,2,59,"6:14:38","9:27:32"
76,3,81,"5:3:11","17:54:11"
76,4,8,"14:37:2","12:17:54"
76,5,17,"16:53:11","15:54:2"
77,1,33,"14:53:1","5:13:29"
77,2,9,"13:54:7","8:18:29"
77,3,18,"6:43:2","22:31:20"
77,4,7,"7:2:45","19:26:8"
77,5,21,"11:14:20","12:1:8"
78,1,43,"12:45:59","8:2:52"
78,2,78,"11:58:9","11:45:25"
78,3,87,"7:57:15","13:3:37"
78,4,86,"18:50:13","11:46:59"
78,5,27,"16:35:33","17:41:59"
79,1,100,"16:4:39","17:54:17"
79,2,33,"23:4:46","9:38:57"
79,3,70,"13:55:12","20:31:39"
79,4,15,"19:40:35","15:25:53"
79,5,56,"15:48:21","11:55:13"
80,1,40,"15:51:13","6:56:16"
80,2,9,"20:43:49","21:48:50"
80,3,72,"22:55:56","12:55:10"
80,4,79,"10:7:11","10:51:31"
80,5,84,"20:18:6","17:20:50"
81,1,81,"9:53:42","12:1:47"
81,2,23,"17:30:30","5:8:16"
81,3,34,"23:55:1","15:40:23"
81,4,40,"14:20:14","20:1:48"
81,5,63,"18:16:56","18:32:26"
82,1,76,"15:55:30","7:36:55"
82,2,30,"10:15:19","5:50:9"
82,3,25,"17:41:41","16:16:42"
82,4,85,"8:0:21","11:53:29"
82,5,16,"9:4:54","14:3:50"
83,1,28,"23:38:40","12:55:12"
83,2,30,"17:4:39","9:55:42"
83,3,80,"6:54:54","18:1:46"
83,4,66,"10:26:48","12:32:12"
83,5,56,"16:4:6","7:52:25"
84,1,8,"21:6:14","9:32:16"
84,2,66,"13:19:5","9:31:37"
84,3,80,"23:1:55","8:42:13"
84,4,9,"9:25:48","6:32:58"
84,5,21,"13:52:17","20:2:57"
85,1,90,"22:23:4","11:22:8"
85,2,21,"11:30:25","21:32:40"
85,3,77,"8:34:1","23:34:58"
85,4,17,"18:4:10","6:46:36"
85,5,46,"19:33:18","7:9:16"
86,1,76,"19:57:21","21:45:0"
86,2,81,"11:20:37","20:50:19"
86,3,26,"21:27:54","17:32:58"
86,4,14,"23:54:21","19:40:28"
86,5,24,"15:19:14","22:43:12"
87,1,48,"21:2:41","18:24:50"
87,2,100,"23:29:53","21:28:50"
87,3,6,"7:13:0","7:16:19"
87,4,17,"9:2:5","5:3:26"
87,5,72,"8:51:40","22:9:1"
88,1,100,"18:56:57","6:47:32"
88,2,90,"20:35:56","14:27:13"
88,3,33,"15:37:36","14:57:37"
88,4,29,"12:14:32","22:26:48"
88,5,69,"8:19:13","8:59:30"
89,1,71,"13:3:32","10:12:47"
89,2,72,"15:19:54","13:42:27"
89,3,78,"13:9:34","9:58:1"
89,4,39,"17:48:20","12:41:0"
89,5,92,"8:31:37","12:53:26"
90,1,59,"9:54:11","18:13:12"
90,2,40,"22:40:51","5:29:47"
90,3,7,"15:23:50","21:54:34"
90,4,88,"17:31:47","22:43:13"
90,5,42,"18:4:20","22:40:28"
91,1,50,"11:5:15","5:5:22"
91,2,19,"15:40:10","9:38:21"
91,3,31,"15:51:32","15:1:58"
91,4,61,"10:0:37","22:19:46"
91,5,95,"14:35:57","16:27:25"
92,1,87,"11:27:22","12:55:16"
92,2,98,"19:40:38","9:59:45"
92,3,74,"9:35:23","6:8:25"
92,4,73,"14:10:54","8:11:39"
92,5,50,"22:25:13","7:7:46"
93,1,92,"19:10:24","11:59:32"
93,2,96,"13:51:49","11:50:33"
93,3,81,"17:40:40","20:59:30"
93,4,85,"23:25:35","11:51:53"
93,5,100,"22:0:27","8:45:5"
94,1,64,"12:34:52","6:17:22"
94,2,10,"23:39:37","5:3:41"
94,3,24,"7:41:7","18:30:44"
94,4,80,"23:32:2","23:22:33"
94,5,97,"11:45:16","6:9:18"
95,1,62,"11:26:30","9:2:14"
95,2,43,"21:35:35","9:46:33"
95,3,75,"6:35:25","10:52:23"
95,4,63,"6:5:38","22:48:50"
95,5,53,"13:48:8","7:52:44"
96,1,4,"9:34:9","6:30:58"
96,2,3,"8:42:3","13:41:44"
96,3,12,"10:18:44","17:39:48"
96,4,10,"14:46:6","8:32:20"
96,5,80,"5:29:10","15:10:12"
97,1,41,"15:56:59","5:39:35"
97,2,54,"17:47:16","7:48:20"
97,3,90,"21:40:11","18:45:26"
97,4,84,"16:36:39","23:17:48"
97,5,2,"9:3:20","15:28:28"
98,1,1,"20:44:40","17:48:22"
98,2,56,"6:51:40","13:52:36"
98,3,49,"15:38:52","11:23:37"
98,4,84,"17:24:54","19:10:48"
98,5,89,"16:29:56","6:28:53"
99,1,59,"12:11:42","6:32:36"
99,2,51,"11:33:32","16:41:42"
99,3,13,"12:25:10","19:14:45"
99,4,66,"11:21:50","21:43:35"
99,5,13,"10:11:7","19:7:1"
100,1,34,"16:8:2","16:43:8"
100,2,91,"14:54:26","14:50:33"
100,3,54,"16:39:25","22:36:54"
100,4,21,"6:16:22","10:51:6"
100,5,25,"15:3:50","17:31:57"
101,1,81,"20:36:18","18:21:13"
101,2,15,"22:33:49","22:46:56"
101,3,89,"21:39:53","5:51:40"
101,4,11,"20:46:52","8:10:24"
101,5,41,"17:49:22","21:40:20"
102,1,56,"8:10:3","15:21:46"
102,2,94,"15:38:50","21:45:32"
102,3,1,"17:13:5","23:40:33"
102,4,40,"11:58:34","18:30:52"
102,5,2,"12:33:17","18:17:59"
103,1,17,"10:41:10","15:19:12"
103,2,49,"8:23:9","17:37:53"
103,3,98,"10:22:35","10:55:15"
103,4,82,"17:56:18","19:59:41"
103,5,41,"9:18:19","5:46:45"
104,1,2,"16:23:7","8:3:8"
104,2,100,"11:50:46","20:21:3"
104,3,77,"18:49:13","13:28:20"
104,4,10,"21:2:59","14:19:9"
104,5,37,"17:55:6","6:10:21"
105,1,24,"9:56:50","22:54:6"
105,2,5,"22:25:6","21:3:52"
105,3,29,"11:23:20","5:37:31"
105,4,76,"17:38:0","15:58:18"
105,5,92,"6:0:51","14:56:21"
106,1,20,"21:18:20","23:35:10"
106,2,94,"15:33:53","22:43:3"
106,3,72,"6:58:1","17:10:55"
106,4,44,"8:29:47","20:32:33"
106,5,19,"10:44:7","22:9:8"
107,1,59,"22:16:58","5:51:20"
107,2,53,"11:26:52","10:53:58"
107,3,35,"16:52:7","18:23:32"
107,4,93,"22:16:50","22:41:1"
107,5,71,"22:29:3","19:27:17"
108,1,94,"5:29:19","17:52:2"
108,2,32,"6:22:58","16:12:47"
108,3,83,"11:51:16","9:21:26"
108,4,87,"10:17:23","13:54:47"
108,5,65,"18:6:58","12:44:28"
109,1,11,"15:12:44","13:14:58"
109,2,91,"21:35:12","5:21:26"
109,3,70,"21:59:44","23:6:47"
109,4,56,"9:54:52","14:41:49"
109,5,44,"23:45:19","11:45:18"
110,1,17,"10:3:32","20:40:36"
110,2,47,"13:40:25","23:5:41"
110,3,63,"20:31:46","6:7:39"
110,4,91,"9:34:48","5:33:43"
110,5,40,"20:6:44","15:20:44"
111,1,63,"5:57:20","13:33:35"
111,2,70,"9:37:53","11:7:30"
111,3,71,"14:23:8","16:21:36"
111,4,26,"20:48:5","8:34:29"
111,5,81,"9:10:51","13:53:15"
112,1,74,"22:20:1","19:36:54"
112,2,10,"12:13:16","8:7:35"
112,3,1,"12:42:33","7:30:12"
112,4,84,"7:29:4","5:47:47"
112,5,17,"14:6:51","16:43:14"
113,1,67,"13:18:54","13:6:57"
113,2,65,"11:43:13","12:30:50"
113,3,34,"6:34:9","13:21:10"
113,4,32,"10:3:13","19:53:26"
113,5,71,"15:18:2","6:11:7"
114,1,24,"9:0:14","17:7:54"
114,2,91,"6:33:36","5:38:8"
114,3,68,"13:33:12","18:18:20"
114,4,61,"7:33:33","6:35:33"
114,5,62,"15:50:2","19:10:26"
115,1,78,"22:19:26","15:33:32"
115,2,72,"5:35:21","11:12:20"
115,3,38,"9:59:20","20:22:54"
115,4,92,"10:39:17","20:47:4"
115,5,35,"11:37:58","20:24:48"
116,1,43,"16:24:34","13:27:2"
116,2,32,"15:30:3","16:11:42"
116,3,62,"9:58:59","9:13:12"
116,4,7,"23:31:35","8:34:12"
116,5,29,"11:42:37","18:37:47"
117,1,18,"7:56:56","11:26:19"
117,2,74,"7:3:13","20:18:22"
117,3,86,"18:9:5","23:29:32"
117,4,8,"7:40:13","18:23:30"
117,5,20,"19:14:49","14:10:16"
118,1,3,"16:18:12","10:8:27"
118,2,16,"14:24:13","22:43:14"
118,3,94,"11:9:53","23:38:50"
118,4,90,"14:15:16","11:52:41"
118,5,27,"22:32:36","9:44:43"
119,1,16,"6:27:56","5:48:40"
119,2,64,"12:19:44","19:42:40"
119,3,56,"14:20:34","9:51:6"
119,4,39,"14:52:39","20:22:32"
119,5,39,"22:11:0","22:49:11"
120,1,58,"12:34:38","5:37:13"
120,2,47,"19:49:32","23:29:4"
120,3,53,"13:26:56","18:11:10"
120,4,26,"17:47:3","23:47:19"
120,5,67,"21:2:23","10:38:46"
121,1,82,"21:55:26","9:1:42"
121,2,69,"9:3:52","5:16:53"
121,3,70,"13:41:35","6:14:24"
121,4,27,"13:55:45","17:43:10"
121,5,32,"11:31:8","5:56:31"
122,1,51,"9:25:18","13:50:11"
122,2,49,"12:48:11","18:47:15"
122,3,31,"22:52:54","13:50:20"
122,4,97,"14:23:24","18:42:35"
122,5,27,"20:26:26","17:41:21"
123,1,8,"16:11:23","8:27:49"
123,2,55,"10:14:0","8:41:22"
123,3,38,"23:12:19","7:9:48"
123,4,6,"15:0:13","20:41:7"
123,5,7,"14:3:55","19:48:7"
124,1,61,"10:40:4","21:19:33"
124,2,60,"18:57:13","12:7:10"
124,3,7,"9:29:27","14:23:29"
124,4,85,"7:27:28","17:15:50"
124,5,32,"18:6:27","8:36:57"
125,1,30,"20:13:58","20:22:53"
125,2,22,"11:34:17","6:20:52"
125,3,96,"12:47:15","14:36:53"
125,4,71,"21:30:33","19:55:17"
125,5,12,"9:59:24","11:21:26"
126,1,1,"5:27:36","23:43:30"
126,2,58,"7:27:59","15:57:22"
126,3,96,"6:14:5","21:24:58"
126,4,39,"21:51:38","19:53:44"
126,5,61,"11:27:20","21:27:49"
127,1,94,"22:3:14","23:28:46"
127,2,36,"18:42:5","19:3:4"
127,3,5,"16:6:12","19:42:14"
127,4,59,"20:24:54","16:7:58"
127,5,53,"19:50:32","22:13:37"
128,1,16,"5:14:35","14:9:30"
128,2,43,"23:10:11","13:28:27"
128,3,69,"19:3:49","5:48:38"
128,4,96,"20:33:45","21:54:47"
128,5,41,"21:46:34","10:46:3"
129,1,72,"13:32:51","18:10:50"
129,2,41,"11:23:27","21:40:39"
129,3,57,"7:57:21","11:21:21"
129,4,46,"5:23:11","6:34:57"
129,5,43,"15:20:25","14:2:10"
130,1,26,"8:58:36","18:23:29"
130,2,38,"5:10:47","18:48:41"
130,3,43,"6:33:8","20:57:32"
130,4,80,"7:12:35","7:1:58"
130,5,84,"19:37:8","5:50:6"
131,1,6,"23:35:42","16:57:47"
131,2,70,"20:21:56","10:55:38"
131,3,55,"5:35:26","8:49:38"
131,4,23,"5:2:3","20:57:58"
131,5,6,"20:4:34","14:47:55"
132,1,41,"15:49:5","23:32:34"
132,2,88,"8:32:24","15:13:35"
132,3,80,"20:34:7","5:53:9"
132,4,80,"18:25:7","19:42:2"
132,5,16,"7:4:11","14:22:27"
133,1,42,"22:29:32","7:51:44"
133,2,46,"8:44:50","22:1:22"
133,3,74,"6:35:23","9:19:12"
133,4,10,"8:59:51","23:57:45"
133,5,67,"22:27:14","15:43:33"
134,1,2,"18:32:39","14:59:34"
134,2,28,"20:0:36","14:41:36"
134,3,91,"11:3:32","20:23:5"
134,4,88,"14:44:59","21:19:43"
134,5,12,"9:53:20","20:45:28"
135,1,85,"19:58:28","15:53:19"
135,2,89,"21:12:33","23:21:34"
135,3,15,"23:0:32","21:59:4"
135,4,44,"5:48:25","10:29:28"
135,5,28,"23:50:51","5:36:8"
136,1,26,"18:35:49","15:35:5"
136,2,12,"12:53:52","22:58:47"
136,3,53,"14:23:58","8:39:55"
136,4,76,"15:17:44","22:20:48"
136,5,51,"8:58:42","6:18:46"
137,1,91,"23:59:28","5:39:21"
137,2,87,"17:35:30","7:14:9"
137,3,49,"14:17:2","9:49:2"
137,4,88,"19:57:11","7:10:57"
137,5,41,"15:5:41","11:38:20"
138,1,50,"14:53:32","5:3:54"
138,2,35,"11:49:44","13:46:0"
138,3,70,"20:5:39","7:10:5"
138,4,43,"5:3:13","7:10:52"
138,5,80,"12:36:13","22:17:16"
139,1,70,"7:40:47","5:20:50"
139,2,43,"6:13:21","15:17:22"
139,3,3,"6:55:6","8:59:2"
139,4,27,"20:42:54","20:18:52"
139,5,96,"19:37:14","15:37:37"
140,1,23,"10:48:51","7:9:25"
140,2,75,"15:4:56","22:52:7"
